Credit_Limit;Customer_Age;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Total_Revolving_Bal;Total_Trans_Amt;Total_Trans_Ct;Avg_Utilization_Ratio
2621;43;M;5;Uneducated;Married;$60K - $80K;Blue;36;598;4852;85;0.228
3394;47;M;1;High School;Married;$60K - $80K;Blue;29;0;3115;69;0
17628;56;M;1;Uneducated;Single;$80K - $120K;Blue;45;1414;3991;76;0.08
4480;56;M;2;Doctorate;Single;$80K - $120K;Blue;48;2465;3331;74;0.55
3370;43;F;3;High School;Unknown;Less than $40K;Blue;39;2284;4084;70;0.678
12871;38;M;2;Unknown;Single;$60K - $80K;Blue;33;0;2413;53;0
3112;47;F;1;Graduate;Married;Unknown;Blue;34;2023;4613;86;0.65
1551;57;F;3;Unknown;Single;Less than $40K;Blue;49;790;2379;46;0.509
1682;44;M;3;Graduate;Single;$60K - $80K;Blue;37;930;3309;67;0.553
2758;42;F;1;High School;Married;Less than $40K;Blue;36;2017;4119;73;0.731
1909;49;F;1;High School;Married;Less than $40K;Blue;39;866;4697;83;0.454
11332;48;M;2;High School;Married;$80K - $120K;Blue;44;1647;4674;72;0.145
7567;44;M;5;Doctorate;Single;$120K +;Blue;31;2496;4076;60;0.33
6743;42;M;4;Unknown;Married;$60K - $80K;Blue;36;1737;1934;30;0.258
32838;48;M;4;Unknown;Single;$80K - $120K;Blue;36;1717;2538;42;0.052
1438.3;42;F;3;Doctorate;Single;Less than $40K;Blue;30;0;1693;37;0
2510;43;M;4;Unknown;Married;$80K - $120K;Blue;38;1508;3623;63;0.601
3199;50;F;3;Uneducated;Unknown;Less than $40K;Blue;43;2517;4483;87;0.787
1918;35;F;1;High School;Married;Less than $40K;Blue;26;900;4237;76;0.469
18660;47;M;2;High School;Married;$60K - $80K;Blue;39;728;1682;43;0.039
7591;41;M;3;Post-Graduate;Unknown;$80K - $120K;Blue;33;0;2302;42;0
14315;43;M;2;College;Single;$120K +;Blue;37;1348;3694;67;0.094
18038;64;F;1;High School;Divorced;Unknown;Blue;36;1184;4168;64;0.066
1853;42;F;4;Graduate;Single;Less than $40K;Blue;34;0;4544;72;0
4951;49;M;5;Doctorate;Single;$40K - $60K;Blue;43;2002;4192;62;0.404
34516;46;M;3;Uneducated;Single;$120K +;Blue;27;2213;4492;71;0.064
1757;51;F;0;Graduate;Married;Less than $40K;Blue;32;331;2377;47;0.188
24033;47;M;5;Graduate;Married;$60K - $80K;Blue;38;612;3578;75;0.025
3276;38;F;2;Unknown;Single;$40K - $60K;Blue;29;2331;4345;68;0.712
3614;52;M;1;Unknown;Married;$120K +;Blue;40;0;4561;82;0
1943;47;M;4;High School;Divorced;$60K - $80K;Blue;36;1654;3392;70;0.851
3795;40;F;2;Post-Graduate;Married;$40K - $60K;Blue;25;2517;1633;32;0.663
4075;43;F;3;Graduate;Single;Less than $40K;Blue;30;2189;3956;71;0.537
3001;48;F;1;Graduate;Single;Less than $40K;Blue;41;482;2403;42;0.161
5726;47;M;4;Unknown;Unknown;Less than $40K;Blue;37;834;2311;58;0.146
2077;54;F;3;Graduate;Single;Less than $40K;Blue;44;1634;4292;66;0.787
2157;41;F;2;Graduate;Married;Less than $40K;Blue;30;721;4250;85;0.334
2037;40;F;3;College;Unknown;$40K - $60K;Blue;20;1349;4574;84;0.662
14914;33;M;2;Doctorate;Single;$120K +;Blue;23;1102;4478;87;0.074
1580;47;F;2;High School;Single;Less than $40K;Blue;39;620;4384;70;0.392
15483;46;M;3;College;Married;$60K - $80K;Blue;38;1719;4678;80;0.111
1916;44;F;2;Doctorate;Divorced;Less than $40K;Blue;36;0;2888;39;0
3610;51;M;3;Graduate;Single;$80K - $120K;Blue;36;1554;2216;34;0.43
1667;48;F;3;Graduate;Married;Less than $40K;Blue;36;0;4385;80;0
1438.3;51;F;1;High School;Single;Less than $40K;Blue;47;0;4242;70;0
1942;48;F;1;Graduate;Married;Less than $40K;Blue;42;860;2522;42;0.443
2231;48;F;4;Uneducated;Single;Unknown;Blue;44;0;3946;48;0
6465;50;F;4;College;Married;Unknown;Blue;36;1863;4490;68;0.288
8599;35;M;2;High School;Unknown;$40K - $60K;Blue;19;938;3015;64;0.109
1438.3;35;F;4;Graduate;Single;Less than $40K;Blue;22;0;3427;64;0
4402;51;F;1;Graduate;Single;Less than $40K;Blue;37;697;3325;76;0.158
5444;50;M;0;Unknown;Divorced;$60K - $80K;Blue;36;2499;4509;80;0.459
1438.3;50;F;2;High School;Married;Less than $40K;Blue;36;0;4697;82;0
1438.3;54;F;1;Unknown;Married;Less than $40K;Blue;40;0;1632;36;0
2679;45;F;5;Unknown;Single;Less than $40K;Blue;36;1558;4756;73;0.582
2766;31;F;0;Post-Graduate;Single;Less than $40K;Blue;19;1731;3959;71;0.626
25293;42;M;3;Graduate;Single;$60K - $80K;Silver;22;1140;4059;80;0.045
2707;45;F;2;Post-Graduate;Single;Unknown;Blue;37;1796;4077;70;0.663
1748;45;F;4;Graduate;Unknown;Less than $40K;Blue;33;1103;2335;41;0.631
4034;45;F;3;High School;Single;$40K - $60K;Blue;26;1867;3718;72;0.463
26129;53;M;0;Uneducated;Divorced;$120K +;Blue;47;1752;4919;75;0.067
14902;51;M;2;High School;Married;$80K - $120K;Blue;41;0;2038;39;0
12228;38;F;2;Uneducated;Single;$40K - $60K;Blue;31;2137;3831;68;0.175
1724;55;F;2;Graduate;Single;Less than $40K;Blue;42;0;4434;67;0
1438.3;47;F;3;Graduate;Single;Less than $40K;Blue;39;0;2476;32;0
16665;38;M;1;Graduate;Single;$80K - $120K;Blue;25;1147;4657;78;0.069
20974;52;M;3;Uneducated;Single;$120K +;Blue;48;0;1246;27;0
3139;43;F;5;Unknown;Single;Less than $40K;Blue;26;1089;4648;80;0.347
19865;54;M;2;Unknown;Single;$120K +;Blue;36;0;4350;83;0
2069;42;F;5;High School;Divorced;Less than $40K;Blue;36;1288;5668;82;0.623
2231;35;F;1;College;Single;Less than $40K;Blue;25;1791;2576;42;0.803
33371;62;F;0;High School;Single;Unknown;Silver;51;0;3638;67;0
2544;48;F;3;College;Married;Less than $40K;Blue;36;0;3593;64;0
34516;41;M;4;High School;Single;$120K +;Blue;28;0;4004;86;0
5370;49;F;2;Graduate;Unknown;$40K - $60K;Blue;36;653;4504;81;0.122
22437;54;M;0;Graduate;Single;$80K - $120K;Blue;42;1389;3283;50;0.062
3573;53;F;3;College;Married;Less than $40K;Blue;43;0;2562;36;0
1959;51;M;2;Graduate;Divorced;$60K - $80K;Blue;41;0;3737;71;0
1661;59;F;0;Graduate;Married;Less than $40K;Blue;48;0;4338;77;0
5363;39;F;3;Uneducated;Single;Unknown;Blue;27;0;4121;78;0
3009;65;F;2;College;Single;$40K - $60K;Blue;54;721;4070;71;0.24
18535;47;M;4;High School;Single;$40K - $60K;Silver;32;1192;3780;70;0.064
2171;42;M;3;High School;Single;Less than $40K;Blue;24;1415;4992;77;0.652
34516;45;M;5;Unknown;Married;$80K - $120K;Silver;39;1964;2234;49;0.057
2376;57;F;0;Unknown;Married;Less than $40K;Blue;42;1515;3795;71;0.638
2882;51;F;3;Uneducated;Married;Less than $40K;Blue;43;0;4446;68;0
3277;50;F;1;Graduate;Single;Less than $40K;Blue;37;2481;3965;59;0.757
2514;47;M;2;Unknown;Married;$80K - $120K;Blue;36;1845;3696;71;0.734
3301;57;F;5;Graduate;Married;$40K - $60K;Blue;49;2517;3939;69;0.762
12391;48;M;3;Post-Graduate;Single;$60K - $80K;Blue;34;784;4376;86;0.063
2168;47;F;2;Doctorate;Single;Less than $40K;Blue;37;1485;3828;86;0.685
7762;42;F;3;Unknown;Married;Unknown;Blue;31;1319;5153;77;0.17
12587;45;F;3;Doctorate;Divorced;Unknown;Blue;33;815;3914;83;0.065
14785;52;M;2;Unknown;Married;$60K - $80K;Blue;36;1088;4354;70;0.074
3433;37;M;2;High School;Single;$60K - $80K;Blue;21;964;4444;87;0.281
2425;60;F;1;Unknown;Single;$40K - $60K;Blue;41;0;1522;36;0
11619;63;M;0;Graduate;Single;$60K - $80K;Blue;51;0;2395;49;0
3989;62;F;0;High School;Single;Less than $40K;Blue;50;0;4274;68;0
2173;47;F;1;Unknown;Single;Less than $40K;Blue;37;596;2738;45;0.274
2393;50;F;0;Graduate;Married;Less than $40K;Blue;43;1499;4755;82;0.626
1677;39;F;2;Graduate;Married;Less than $40K;Blue;29;0;2437;41;0
2035;40;F;3;Uneducated;Single;Less than $40K;Blue;27;0;4107;82;0
8842;39;M;3;College;Single;$120K +;Blue;30;0;4493;79;0
2483;42;F;2;Unknown;Unknown;Less than $40K;Blue;23;1297;3478;64;0.522
13921;65;M;0;Graduate;Single;$40K - $60K;Blue;49;1201;4351;75;0.086
2761;32;F;1;Graduate;Single;Less than $40K;Blue;36;0;2753;43;0
2623;47;F;2;Post-Graduate;Single;$40K - $60K;Blue;40;1647;4388;83;0.628
3232;49;F;4;Unknown;Divorced;Less than $40K;Blue;43;824;3915;74;0.255
19075;48;M;3;Graduate;Single;$60K - $80K;Blue;42;0;2013;32;0
31978;45;M;4;College;Married;$80K - $120K;Blue;31;1659;2333;51;0.052
34516;62;M;1;Graduate;Single;$120K +;Blue;53;2061;3820;76;0.06
6225;45;F;3;High School;Unknown;Less than $40K;Blue;33;1596;4129;71;0.256
2672;49;F;4;Unknown;Single;Unknown;Blue;31;0;2576;39;0
10360;41;F;4;Graduate;Divorced;$40K - $60K;Blue;33;2517;2414;28;0.243
10747;50;M;2;High School;Married;$120K +;Blue;38;1027;4538;63;0.096
3135;46;M;5;Uneducated;Single;$60K - $80K;Blue;33;0;4116;68;0
1438.3;42;F;3;Uneducated;Single;Less than $40K;Blue;22;860;4754;79;0.598
3189;41;F;4;Uneducated;Unknown;Less than $40K;Blue;32;0;4813;86;0
8963;65;M;1;Uneducated;Single;Less than $40K;Blue;55;0;4511;76;0
1723;55;M;1;Uneducated;Single;$60K - $80K;Blue;48;0;2574;43;0
2161;36;F;3;Uneducated;Married;Unknown;Blue;23;1404;4389;77;0.65
3901;46;F;3;Graduate;Single;Less than $40K;Blue;27;1001;4313;72;0.257
1438.3;58;F;1;Doctorate;Married;Less than $40K;Blue;48;801;4223;60;0.557
3131;42;F;3;Uneducated;Divorced;Less than $40K;Blue;38;849;3108;62;0.271
2331;38;F;2;Graduate;Single;$40K - $60K;Blue;36;1709;4417;69;0.733
1895;29;F;1;Uneducated;Married;Less than $40K;Blue;18;1146;4333;72;0.605
26496;46;F;4;Unknown;Divorced;Unknown;Blue;40;1406;3691;75;0.053
1583;55;F;2;Graduate;Single;Less than $40K;Blue;49;234;2541;36;0.148
1438.3;57;F;2;High School;Married;Less than $40K;Blue;36;904;3887;79;0.629
2072;45;F;4;Graduate;Single;Less than $40K;Blue;36;1544;4210;64;0.745
2707;47;F;1;Doctorate;Divorced;Less than $40K;Blue;37;1367;4646;73;0.505
13608;43;F;3;High School;Married;Less than $40K;Silver;31;1190;3118;76;0.087
10273;52;F;3;Unknown;Single;Unknown;Blue;36;1657;3778;70;0.161
2609;64;F;0;High School;Single;Less than $40K;Blue;56;1115;4546;59;0.427
8431;52;F;2;Graduate;Married;Less than $40K;Blue;39;1862;2008;37;0.221
5852;61;M;0;High School;Divorced;$60K - $80K;Blue;51;1935;3689;55;0.331
3140;40;F;3;Uneducated;Married;Less than $40K;Blue;35;2183;5109;78;0.695
12914;50;M;4;Unknown;Married;$40K - $60K;Blue;35;1227;2082;54;0.095
8694;45;F;5;Graduate;Single;Less than $40K;Blue;34;961;1753;49;0.111
1735;36;F;1;Unknown;Single;Less than $40K;Blue;24;0;2467;35;0
2286;51;F;3;High School;Single;Unknown;Blue;46;1641;4321;89;0.718
3589;43;F;2;Graduate;Married;Less than $40K;Blue;36;1808;4262;70;0.504
2673;51;F;2;Unknown;Single;Less than $40K;Blue;39;1275;4119;75;0.477
9437;47;M;2;Unknown;Married;$80K - $120K;Blue;36;2024;4715;78;0.214
2751;39;F;2;High School;Single;$40K - $60K;Blue;28;2258;4386;67;0.821
11557;40;M;1;High School;Single;$40K - $60K;Blue;28;1050;4064;75;0.091
14831;38;F;2;High School;Married;Unknown;Blue;27;1302;4467;73;0.088
1495;51;F;2;Graduate;Single;$40K - $60K;Blue;36;0;2220;50;0
2791;44;M;5;Unknown;Married;$60K - $80K;Blue;34;1979;4617;70;0.709
9703;38;M;3;Graduate;Single;$120K +;Blue;29;941;4190;81;0.097
3889;47;M;5;Unknown;Single;$120K +;Blue;39;1839;4423;63;0.473
14140;32;F;0;Unknown;Single;Unknown;Blue;26;845;5036;76;0.06
9106;53;M;3;Post-Graduate;Married;$80K - $120K;Blue;47;975;3863;74;0.107
2694;40;F;3;Uneducated;Married;Less than $40K;Blue;34;0;2684;38;0
19629;45;M;3;Graduate;Divorced;$60K - $80K;Blue;36;0;4073;79;0
6507;41;M;4;Graduate;Single;$40K - $60K;Blue;36;1452;4544;89;0.223
10195;53;F;2;College;Single;Unknown;Blue;49;0;2489;54;0
2096;44;F;5;College;Married;Less than $40K;Blue;34;1711;3692;68;0.816
11314;39;F;2;Graduate;Single;$40K - $60K;Blue;36;0;3761;70;0
1837;50;F;1;Uneducated;Single;Less than $40K;Blue;37;665;4752;88;0.362
7821;39;M;3;Unknown;Single;$60K - $80K;Blue;23;2517;2010;43;0.322
1984;44;F;3;Graduate;Married;Less than $40K;Blue;36;0;2506;46;0
2535;56;F;3;Post-Graduate;Single;Less than $40K;Blue;36;1699;4497;68;0.67
1970;63;M;0;Uneducated;Single;$40K - $60K;Blue;36;1224;4533;65;0.621
34516;50;M;1;Unknown;Married;$120K +;Blue;38;2076;3647;65;0.06
2694;40;F;3;Graduate;Single;Less than $40K;Blue;29;1833;3366;56;0.68
4476;48;M;3;Unknown;Single;$60K - $80K;Blue;40;0;3350;67;0
1699;53;F;2;Uneducated;Single;$40K - $60K;Blue;47;0;2520;49;0
1953;44;F;1;Uneducated;Married;Less than $40K;Blue;36;1762;4590;91;0.902
5264;56;F;2;Graduate;Unknown;Unknown;Blue;45;0;4943;70;0
3698;40;F;3;Uneducated;Single;Unknown;Blue;36;478;2051;31;0.129
34516;41;M;4;Graduate;Single;$120K +;Blue;35;825;3127;51;0.024
2712;40;F;4;Unknown;Married;Less than $40K;Blue;28;0;5207;79;0
5486;45;F;4;High School;Divorced;Less than $40K;Blue;36;685;2965;70;0.125
2107;40;F;2;Post-Graduate;Married;Less than $40K;Blue;32;941;4858;73;0.447
18096;52;M;3;Uneducated;Unknown;$120K +;Blue;45;2404;3880;68;0.133
2721;59;F;2;Unknown;Single;Unknown;Blue;45;1885;2594;48;0.693
2976;49;F;2;High School;Divorced;Less than $40K;Blue;36;2257;3837;57;0.758
16741;47;M;2;Graduate;Divorced;$80K - $120K;Blue;40;1225;3608;56;0.073
3714;42;F;3;Graduate;Divorced;Less than $40K;Blue;36;2517;4715;85;0.678
6936;41;F;5;Graduate;Married;Less than $40K;Blue;28;0;2874;44;0
11099;43;M;5;High School;Married;$120K +;Blue;37;0;3980;77;0
15987;40;F;4;Graduate;Single;Less than $40K;Gold;20;1965;4542;70;0.123
4406;45;F;1;High School;Unknown;Less than $40K;Blue;35;1247;3964;76;0.283
34516;43;M;2;High School;Married;$120K +;Silver;23;1153;4486;71;0.033
5104;48;F;2;Graduate;Married;Unknown;Blue;40;736;3943;78;0.144
7195;46;F;1;Uneducated;Single;$40K - $60K;Blue;30;0;2751;47;0
1956;41;F;3;Doctorate;Married;Less than $40K;Blue;36;1053;4924;70;0.538
3317;38;F;3;Post-Graduate;Married;Less than $40K;Blue;32;2517;3772;74;0.759
2759;45;F;0;Unknown;Married;$40K - $60K;Blue;30;0;2061;47;0
6038;44;F;2;Graduate;Married;Unknown;Blue;36;0;4375;81;0
2942;35;F;2;Uneducated;Single;Less than $40K;Blue;36;2100;4548;71;0.714
5095;49;F;4;Graduate;Married;Less than $40K;Blue;39;0;3808;89;0
1438.3;47;F;4;Graduate;Unknown;Less than $40K;Blue;35;0;3778;69;0
10111;48;M;3;High School;Single;$80K - $120K;Blue;36;868;4791;68;0.086
3201;50;F;4;Graduate;Single;Less than $40K;Blue;44;2517;1880;42;0.786
2761;44;M;4;Uneducated;Unknown;$60K - $80K;Blue;36;0;3706;65;0
5987;37;M;3;Graduate;Divorced;$40K - $60K;Blue;36;1405;4011;72;0.235
5630;47;F;3;High School;Single;Unknown;Blue;41;748;4904;81;0.133
6622;35;F;1;Graduate;Single;Unknown;Blue;36;2126;3668;60;0.321
18733;51;M;0;Graduate;Married;$120K +;Blue;36;1292;5080;85;0.069
2265;36;F;3;Graduate;Single;$40K - $60K;Blue;18;1345;4009;73;0.594
2907;33;F;2;Unknown;Married;$40K - $60K;Blue;19;1537;4390;76;0.529
8791;32;F;0;Uneducated;Married;Unknown;Blue;36;0;2579;51;0
2302;59;F;0;Doctorate;Married;Less than $40K;Blue;52;0;2256;40;0
5489;51;F;2;Unknown;Unknown;$40K - $60K;Blue;44;1665;4010;75;0.303
2055;50;F;1;High School;Married;Less than $40K;Blue;32;1276;5025;70;0.621
2147;39;F;1;Post-Graduate;Married;$40K - $60K;Blue;36;771;4631;76;0.359
1757;49;F;4;Unknown;Divorced;Less than $40K;Blue;45;1307;4750;72;0.744
2900;43;M;3;College;Married;$80K - $120K;Blue;25;2517;2180;31;0.868
2670;41;F;2;Graduate;Single;Less than $40K;Blue;29;2079;3895;59;0.779
21382;51;M;2;Unknown;Divorced;$80K - $120K;Blue;38;1692;3060;66;0.079
2254;54;F;0;College;Married;$40K - $60K;Blue;46;533;4913;84;0.236
4433;40;F;5;Unknown;Single;Unknown;Blue;31;1488;3847;76;0.336
1438.3;55;F;2;Graduate;Married;Less than $40K;Blue;36;739;4078;77;0.514
2520;49;F;2;Graduate;Unknown;Less than $40K;Blue;29;1473;2061;36;0.585
5655;41;F;3;Graduate;Single;$40K - $60K;Blue;31;1154;2189;51;0.204
1438.3;48;M;4;Unknown;Divorced;$60K - $80K;Blue;31;0;4509;74;0
2786;44;F;3;Unknown;Single;Less than $40K;Blue;34;1635;4532;82;0.587
3961;51;F;3;High School;Divorced;Less than $40K;Blue;36;1729;4066;63;0.437
2476;43;M;3;Unknown;Unknown;$60K - $80K;Blue;32;1944;4025;65;0.785
11606;52;M;3;Uneducated;Married;$80K - $120K;Blue;44;0;2623;39;0
8459;45;F;3;Unknown;Married;Unknown;Blue;36;757;4677;87;0.089
9554;48;F;2;Graduate;Single;Unknown;Blue;29;2337;4049;71;0.245
4388;50;M;2;Uneducated;Single;$60K - $80K;Blue;43;642;3836;81;0.146
19826;43;M;2;Graduate;Married;$60K - $80K;Blue;28;1389;3561;73;0.07
2173;34;F;1;Graduate;Married;$40K - $60K;Blue;27;0;4392;83;0
2545;48;F;3;Unknown;Unknown;$40K - $60K;Blue;36;1894;4660;68;0.744
1757;49;F;4;Graduate;Married;Less than $40K;Blue;38;0;2557;45;0
3164;54;M;2;Graduate;Married;$80K - $120K;Blue;37;2201;4410;86;0.696
6022;44;F;2;Graduate;Married;Less than $40K;Blue;40;871;3745;74;0.145
1804;46;F;3;College;Married;Less than $40K;Blue;36;0;2077;44;0
22664;53;M;2;Uneducated;Divorced;$120K +;Blue;42;0;4586;89;0
2527;39;M;3;Graduate;Single;$60K - $80K;Blue;36;2204;4598;85;0.872
3547;49;F;0;Doctorate;Married;Less than $40K;Blue;40;2517;2715;45;0.71
1438.3;52;F;1;College;Single;Less than $40K;Blue;43;604;4219;83;0.42
6182;51;F;1;College;Married;Unknown;Blue;38;1516;3801;61;0.245
29715;40;M;3;High School;Unknown;$80K - $120K;Blue;34;0;2128;39;0
2154;49;F;2;College;Married;Less than $40K;Blue;36;1490;3664;63;0.692
2179;46;M;3;Graduate;Unknown;$60K - $80K;Blue;36;1632;4025;69;0.749
4906;59;M;0;Uneducated;Single;$60K - $80K;Blue;48;1302;4833;80;0.265
2346;38;F;1;Unknown;Married;$40K - $60K;Blue;26;1407;4116;79;0.6
4753;45;F;3;Graduate;Single;Less than $40K;Blue;36;0;3895;71;0
1880;44;F;2;Graduate;Divorced;Less than $40K;Blue;36;0;2469;34;0
12155;64;M;0;College;Single;Less than $40K;Silver;56;0;4618;60;0
2721;49;F;1;Graduate;Married;$40K - $60K;Blue;36;1527;4622;88;0.561
6160;51;F;1;Graduate;Married;Less than $40K;Blue;44;2258;3986;80;0.367
2069;41;F;4;Graduate;Single;Less than $40K;Blue;24;1393;4962;70;0.673
28422;41;M;2;High School;Single;$80K - $120K;Blue;29;1258;4841;80;0.044
1438.3;39;M;4;Uneducated;Married;$80K - $120K;Blue;27;0;4282;69;0
1438.3;41;M;3;Graduate;Divorced;Less than $40K;Blue;23;0;4416;68;0
1671;65;M;0;Graduate;Single;Unknown;Blue;48;0;2701;51;0
1491;44;F;5;Graduate;Single;Less than $40K;Blue;37;0;1970;46;0
11422;43;M;3;Graduate;Unknown;$80K - $120K;Blue;29;1095;2439;45;0.096
5139;54;F;4;Unknown;Married;Less than $40K;Blue;43;0;1653;44;0
4783;61;M;0;Doctorate;Single;$60K - $80K;Blue;56;2517;2870;50;0.526
2589;47;M;3;Unknown;Single;$60K - $80K;Blue;36;1693;4259;83;0.654
8138;38;M;1;Graduate;Unknown;$80K - $120K;Blue;25;0;4839;61;0
4502;51;F;3;Graduate;Married;Unknown;Blue;37;1785;4469;87;0.396
33521;44;M;5;Unknown;Married;$60K - $80K;Silver;38;928;4115;66;0.028
4361;48;F;3;High School;Single;Less than $40K;Blue;37;806;4518;84;0.185
7026;53;M;4;College;Unknown;$60K - $80K;Blue;44;1728;3935;66;0.246
16388;50;M;2;High School;Married;$80K - $120K;Blue;36;2001;4477;83;0.122
2905;30;F;1;Graduate;Married;Less than $40K;Blue;36;2517;2487;39;0.866
2404;41;M;1;Uneducated;Single;$80K - $120K;Blue;31;1887;4489;75;0.785
1477;55;F;4;High School;Married;Less than $40K;Blue;36;0;2419;49;0
3556;43;F;4;Post-Graduate;Divorced;Less than $40K;Blue;30;2517;2639;53;0.708
5649;48;M;3;Graduate;Married;$60K - $80K;Blue;38;748;4683;72;0.132
14345;41;F;3;Post-Graduate;Unknown;$40K - $60K;Blue;29;960;4045;72;0.067
6524;47;F;3;High School;Married;Less than $40K;Blue;36;1993;4267;66;0.305
2281;55;F;1;Unknown;Married;Less than $40K;Blue;46;920;3968;66;0.403
2633;47;F;4;College;Married;Less than $40K;Blue;38;1924;3407;66;0.731
7693;51;M;3;Graduate;Married;$80K - $120K;Blue;31;0;4573;93;0
10262;44;F;3;High School;Single;Unknown;Blue;31;1888;3553;65;0.184
11320;49;F;2;Unknown;Single;Unknown;Blue;39;0;2845;57;0
2482;53;F;1;College;Single;Less than $40K;Blue;35;916;4295;72;0.369
3035;47;F;3;High School;Married;Less than $40K;Blue;36;0;3847;63;0
26308;51;M;2;Graduate;Single;$120K +;Blue;40;0;3278;53;0
6721;53;F;4;Unknown;Single;Less than $40K;Blue;34;1115;3718;51;0.166
6205;49;M;2;College;Single;$60K - $80K;Blue;41;2233;3906;64;0.36
2624;35;F;3;Uneducated;Single;Less than $40K;Blue;36;1458;4487;61;0.556
1479;40;F;3;Graduate;Married;Less than $40K;Blue;29;458;1811;44;0.31
4489;44;M;3;College;Married;$60K - $80K;Blue;30;0;3773;64;0
5842;53;F;1;Graduate;Married;Unknown;Blue;36;198;1828;44;0.034
8777;42;F;4;Unknown;Married;Less than $40K;Blue;30;1668;4141;83;0.19
3250;51;F;2;Unknown;Single;Less than $40K;Blue;45;0;4752;84;0
15060;46;M;1;Uneducated;Married;$60K - $80K;Blue;34;0;1611;42;0
2126;40;M;4;High School;Unknown;$80K - $120K;Blue;36;1321;2992;72;0.621
4907;47;M;4;Unknown;Divorced;$40K - $60K;Blue;35;773;5088;71;0.158
3553;51;F;1;Uneducated;Married;Unknown;Blue;44;0;4923;89;0
2515;41;F;4;High School;Single;Unknown;Blue;28;1313;4370;68;0.522
4428;41;M;4;Unknown;Single;$80K - $120K;Blue;28;0;2331;36;0
1616;43;M;1;High School;Married;$40K - $60K;Blue;25;0;4961;78;0
6723;64;F;1;Graduate;Single;Less than $40K;Blue;56;968;3838;67;0.144
2756;42;F;1;Uneducated;Married;Less than $40K;Blue;29;1911;4656;62;0.693
2897;50;F;3;High School;Married;Less than $40K;Blue;40;1506;2214;46;0.52
5456;52;F;2;Uneducated;Married;Less than $40K;Blue;42;0;3470;65;0
3569;46;F;1;Graduate;Single;$40K - $60K;Blue;34;0;4186;72;0
34198;39;M;5;College;Married;$80K - $120K;Blue;29;1804;4270;59;0.053
34516;44;M;2;Graduate;Single;$80K - $120K;Blue;31;1311;4485;85;0.038
2817;57;F;3;College;Single;$40K - $60K;Blue;44;1864;4535;82;0.662
2126;53;F;1;Uneducated;Single;Less than $40K;Blue;43;1257;4340;70;0.591
2573;43;F;2;Uneducated;Single;Less than $40K;Blue;36;1640;4094;77;0.637
2016;45;F;3;Unknown;Married;$40K - $60K;Blue;31;1303;3243;63;0.646
4006;48;F;1;College;Divorced;Less than $40K;Blue;36;1646;5006;89;0.411
5869;41;F;3;High School;Unknown;Unknown;Blue;36;0;4191;65;0
4586;47;M;2;Graduate;Divorced;$80K - $120K;Blue;41;0;2529;43;0
1438.3;50;F;2;College;Single;Less than $40K;Blue;41;0;4617;67;0
1790;46;M;5;Unknown;Married;$60K - $80K;Blue;35;796;3539;57;0.445
5862;51;F;0;Graduate;Married;Unknown;Blue;36;2306;4305;51;0.393
7411;43;M;5;Unknown;Married;$60K - $80K;Blue;36;1341;4278;80;0.181
5667;47;F;2;College;Married;Less than $40K;Blue;36;2517;2176;38;0.444
15594;47;M;4;College;Single;$60K - $80K;Blue;41;0;4745;75;0
11410;47;F;3;High School;Married;Unknown;Blue;39;979;2736;38;0.086
1584;47;M;3;Doctorate;Married;$60K - $80K;Blue;36;1214;2628;41;0.766
13298;44;M;1;Uneducated;Married;$80K - $120K;Blue;29;1694;3476;66;0.127
2114;51;F;2;Unknown;Married;Less than $40K;Blue;36;0;2872;45;0
2540;44;M;1;Unknown;Single;$60K - $80K;Blue;33;0;1531;31;0
1762;41;F;5;Uneducated;Single;Less than $40K;Blue;30;1051;4986;80;0.596
2245;47;F;1;Uneducated;Married;Less than $40K;Blue;36;1503;3344;54;0.669
8168;47;M;1;Uneducated;Married;$40K - $60K;Blue;36;2137;3554;82;0.262
2238;41;M;2;Graduate;Single;$60K - $80K;Blue;36;0;2063;42;0
3881;54;F;2;Doctorate;Married;Less than $40K;Blue;41;2517;2463;38;0.649
